Employee_ID,First_Name,Last_Name,Age,Department_Region,Status,Join_Date,Salary,Email,Phone,Performance_Score,Remote_Work,salary bucket,Total Years
EMP1826,Grace,Williams,30,Cloud Tech-New York,Pending,08-Jul-24,79110,grace.williams@example.com,3397051957,Poor,FALSE,60k to 100k,2
EMP1827,Grace,Johnson,32,Admin-Florida,Pending,18-May-22,88644,grace.johnson@example.com,2632809447,Poor,FALSE,60k to 100k,4
EMP1828,Frank,Davis,30,Admin-Florida,Pending,16-Jan-20,90456,frank.davis@example.com,5862394534,Excellent,FALSE,60k to 100k,6
EMP1829,David,Garcia,32,HR-Florida,Pending,26-Mar-23,75688,david.garcia@example.com,4614707985,Good,TRUE,60k to 100k,3
EMP1831,Eva,Jones,40,Sales-Texas,Pending,27-Dec-24,92705,eva.jones@example.com,3945703942,Excellent,FALSE,60k to 100k,1
EMP1835,Eva,Brown,25,DevOps-Florida,Pending,12-Dec-20,90100,eva.brown@example.com,476921052,Good,FALSE,60k to 100k,5
EMP1838,Bob,Brown,32,Admin-Illinois,Pending,05-Nov-20,96141,bob.brown@example.com,1137984408,Average,TRUE,60k to 100k,5
EMP1841,Grace,Garcia,30,DevOps-Florida,Pending,29-Jul-23,61710,grace.garcia@example.com,7340433699,Good,TRUE,60k to 100k,3
EMP1849,Grace,Miller,25,Sales-Texas,Pending,02-Jul-22,74606,grace.miller@example.com,2357155867,Good,TRUE,60k to 100k,4
EMP1852,Grace,Jones,32,Admin-Texas,Pending,12-Jan-21,67734,grace.jones@example.com,3813000412,Average,FALSE,60k to 100k,5
EMP1868,Alice,Davis,40,Cloud Tech-New York,Pending,28-Sep-23,86618,alice.davis@example.com,1021923784,Average,FALSE,60k to 100k,3
EMP1873,Frank,Smith,40,HR-Texas,Pending,25-Mar-23,88212,frank.smith@example.com,6881228216,Average,FALSE,60k to 100k,3
EMP1875,Grace,Williams,30,DevOps-California,Pending,03-Dec-20,80706,grace.williams@example.com,605603566,Average,TRUE,60k to 100k,5
EMP1878,Eva,Jones,40,DevOps-Florida,Pending,16-Sep-20,64431,eva.jones@example.com,1205464753,Poor,FALSE,60k to 100k,6
EMP1900,Eva,Jones,30,DevOps-Florida,Pending,10-Mar-24,90856,eva.jones@example.com,9352196262,Average,TRUE,60k to 100k,2
EMP1906,David,Johnson,30,HR-New York,Pending,20-Aug-20,95433,david.johnson@example.com,2198041846,Excellent,TRUE,60k to 100k,6
EMP1914,Bob,Brown,25,Admin-Illinois,Pending,18-Nov-21,78818,bob.brown@example.com,9016204786,Average,FALSE,60k to 100k,4
EMP1920,Frank,Jones,30,Admin-Illinois,Pending,12-Mar-20,96589,frank.jones@example.com,7677537259,Average,TRUE,60k to 100k,6
EMP1923,Frank,Davis,35,Finance-California,Pending,27-Sep-23,60296,frank.davis@example.com,5534820127,Good,FALSE,60k to 100k,3
EMP1925,Bob,Williams,35,Cloud Tech-Florida,Pending,18-Sep-24,65426,bob.williams@example.com,5975954507,Poor,TRUE,60k to 100k,2
EMP1927,Eva,Brown,30,Cloud Tech-Texas,Pending,05-Oct-24,81182,eva.brown@example.com,1265742230,Good,TRUE,60k to 100k,2
EMP1929,Alice,Smith,35,Finance-New York,Pending,14-Oct-24,79935,alice.smith@example.com,3693626893,Average,TRUE,60k to 100k,1
EMP1943,Alice,Jones,35,HR-Illinois,Pending,06-Jun-20,85971,alice.jones@example.com,9109032670,Good,TRUE,60k to 100k,6
EMP1954,Bob,Williams,25,Sales-New York,Pending,13-Feb-21,62935,bob.williams@example.com,9743260054,Good,FALSE,60k to 100k,5
EMP1955,Bob,Williams,30,DevOps-California,Pending,13-Dec-21,74654,bob.williams@example.com,9550178331,Excellent,TRUE,60k to 100k,4
EMP1960,Frank,Smith,25,Finance-Texas,Pending,05-Oct-20,84707,frank.smith@example.com,4640830372,Excellent,FALSE,60k to 100k,6
EMP1962,Heidi,Miller,32,DevOps-California,Pending,18-Sep-24,81077,heidi.miller@example.com,8490793883,Poor,FALSE,60k to 100k,2
EMP1964,Heidi,Davis,25,Finance-Florida,Pending,10-Sep-23,97356,heidi.davis@example.com,1537012423,Good,TRUE,60k to 100k,3
EMP1977,Heidi,Garcia,40,Sales-New York,Pending,24-Apr-20,77397,heidi.garcia@example.com,6245618516,Excellent,TRUE,60k to 100k,6
EMP1985,David,Johnson,35,Finance-Illinois,Pending,26-Nov-21,61664,david.johnson@example.com,9107322835,Average,TRUE,60k to 100k,4
EMP1991,Heidi,Brown,32,Admin-Texas,Pending,11-Dec-23,86136,heidi.brown@example.com,2341903105,Excellent,FALSE,60k to 100k,2
EMP2002,Bob,Smith,35,Finance-Illinois,Pending,29-Jun-20,63049,bob.smith@example.com,586950731,Good,TRUE,60k to 100k,6
EMP2004,Grace,Smith,25,DevOps-Illinois,Pending,15-Jun-23,60688,grace.smith@example.com,9516793349,Excellent,FALSE,60k to 100k,3
EMP2009,David,Garcia,32,Finance-Illinois,Pending,11-Jun-24,62604,david.garcia@example.com,7315391148,Poor,FALSE,60k to 100k,2
EMP2019,Heidi,Jones,30,DevOps-Illinois,Pending,22-Feb-21,77764,heidi.jones@example.com,7629745492,Average,FALSE,60k to 100k,5
EMP1003,Eva,Davis,25,Admin-Nevada,Inactive,27-Nov-21,69451,eva.davis@example.com,3476490784,Good,TRUE,60k to 100k,4
EMP1005,Alice,Garcia,40,Sales-Texas,Inactive,10-Jun-20,88643,alice.garcia@example.com,5409003485,Good,FALSE,60k to 100k,6
EMP1007,Bob,Jones,30,Cloud Tech-Florida,Inactive,17-Jul-22,94498,bob.jones@example.com,4134327559,Average,TRUE,60k to 100k,4
EMP1016,Alice,Brown,25,DevOps-Illinois,Inactive,23-Apr-24,94867,alice.brown@example.com,7713334475,Poor,FALSE,60k to 100k,2
EMP1018,Charlie,Garcia,32,Cloud Tech-Nevada,Inactive,19-Sep-24,94726,charlie.garcia@example.com,2044397358,Excellent,FALSE,60k to 100k,2
EMP1024,Bob,Brown,30,Admin-Texas,Inactive,13-Feb-20,91182,bob.brown@example.com,1502745643,Good,TRUE,60k to 100k,6
EMP1026,Frank,Miller,25,Sales-New York,Inactive,02-Oct-23,83979,frank.miller@example.com,7032032073,Average,FALSE,60k to 100k,3
EMP1033,Grace,Johnson,25,Finance-California,Inactive,07-Aug-21,79611,grace.johnson@example.com,2304501895,Average,FALSE,60k to 100k,5
EMP1043,Bob,Garcia,32,Admin-California,Inactive,23-May-23,64744,bob.garcia@example.com,164597793,Excellent,FALSE,60k to 100k,3
EMP1061,Eva,Davis,40,Sales-Texas,Inactive,10-Aug-21,64713,eva.davis@example.com,7711991807,Excellent,TRUE,60k to 100k,5
EMP1073,David,Johnson,25,Finance-Florida,Inactive,16-Jan-23,82615,david.johnson@example.com,8105485100,Average,TRUE,60k to 100k,3
EMP1083,David,Garcia,40,DevOps-California,Inactive,09-Dec-20,92412,david.garcia@example.com,2296044326,Excellent,TRUE,60k to 100k,5
EMP1087,Frank,Smith,32,Finance-Nevada,Inactive,21-May-20,85417,frank.smith@example.com,6580741208,Good,TRUE,60k to 100k,6
EMP1091,Bob,Brown,35,Finance-New York,Inactive,13-Mar-23,92723,bob.brown@example.com,9070562607,Excellent,TRUE,60k to 100k,3
EMP1092,Alice,Johnson,40,HR-New York,Inactive,10-Mar-21,74838,alice.johnson@example.com,5641118241,Poor,FALSE,60k to 100k,5
EMP1101,Heidi,Johnson,25,Cloud Tech-Illinois,Inactive,19-Aug-22,83510,heidi.johnson@example.com,4653984027,Average,FALSE,60k to 100k,4
EMP1105,Heidi,Johnson,35,Sales-Florida,Inactive,10-Mar-23,93472,heidi.johnson@example.com,26876810,Poor,FALSE,60k to 100k,3
EMP1107,Bob,Brown,30,Cloud Tech-Florida,Inactive,12-Nov-23,91567,bob.brown@example.com,175370303,Good,TRUE,60k to 100k,2
EMP1109,Eva,Davis,32,DevOps-New York,Inactive,23-Aug-20,88119,eva.davis@example.com,4793036148,Good,TRUE,60k to 100k,6
EMP1122,Grace,Johnson,25,Admin-Texas,Inactive,28-Aug-20,95340,grace.johnson@example.com,9915078592,Poor,TRUE,60k to 100k,6
EMP1123,Eva,Davis,32,DevOps-California,Inactive,05-Sep-24,83775,eva.davis@example.com,1109193927,Average,FALSE,60k to 100k,2
EMP1126,Eva,Johnson,32,Sales-Nevada,Inactive,07-Nov-24,60402,eva.johnson@example.com,2274954507,Average,FALSE,60k to 100k,1
EMP1128,David,Brown,32,Finance-New York,Inactive,30-Mar-20,72272,david.brown@example.com,3315377958,Average,FALSE,60k to 100k,6
EMP1131,Charlie,Jones,25,Finance-California,Inactive,30-Jun-23,98489,charlie.jones@example.com,5636205014,Excellent,FALSE,60k to 100k,3
EMP1137,Grace,Smith,32,DevOps-New York,Inactive,09-Apr-23,60018,grace.smith@example.com,5596309937,Excellent,FALSE,60k to 100k,3
EMP1140,Eva,Garcia,40,HR-New York,Inactive,13-Oct-24,83825,eva.garcia@example.com,7872558776,Poor,FALSE,60k to 100k,1
EMP1145,Frank,Davis,30,Cloud Tech-California,Inactive,10-Mar-24,79085,frank.davis@example.com,7546027340,Good,TRUE,60k to 100k,2
EMP1148,Grace,Smith,32,HR-Texas,Inactive,29-Jan-20,68512,grace.smith@example.com,4439284043,Average,FALSE,60k to 100k,6
EMP1166,Frank,Garcia,40,Sales-Illinois,Inactive,18-Jul-22,85389,frank.garcia@example.com,1185672437,Poor,TRUE,60k to 100k,4
EMP1185,Frank,Jones,32,Finance-Illinois,Inactive,24-Dec-23,94810,frank.jones@example.com,8033968526,Good,TRUE,60k to 100k,2
EMP1187,Bob,Davis,40,Cloud Tech-New York,Inactive,21-Apr-23,78031,bob.davis@example.com,2983381673,Good,TRUE,60k to 100k,3
EMP1200,Frank,Davis,25,Sales-Nevada,Inactive,04-Aug-21,67640,frank.davis@example.com,1195243639,Excellent,TRUE,60k to 100k,5
EMP1204,Grace,Brown,32,HR-Texas,Inactive,24-Sep-21,62618,grace.brown@example.com,7912141613,Excellent,FALSE,60k to 100k,5
EMP1213,David,Davis,40,HR-Texas,Inactive,19-Apr-20,77752,david.davis@example.com,9802714871,Excellent,FALSE,60k to 100k,6
EMP1215,Frank,Jones,30,Admin-Texas,Inactive,26-Aug-24,83072,frank.jones@example.com,6025643470,Poor,FALSE,60k to 100k,2
EMP1230,Eva,Miller,35,Cloud Tech-Texas,Inactive,15-Sep-23,70695,eva.miller@example.com,3013674925,Average,TRUE,60k to 100k,3
EMP1235,Alice,Brown,32,Admin-Nevada,Inactive,29-Jan-22,76041,alice.brown@example.com,7189813128,Good,TRUE,60k to 100k,4
EMP1236,Charlie,Miller,32,HR-Florida,Inactive,23-Aug-23,69508,charlie.miller@example.com,2087510292,Good,FALSE,60k to 100k,3
EMP1246,Alice,Smith,25,Sales-New York,Inactive,03-Dec-20,61338,alice.smith@example.com,5423401635,Average,TRUE,60k to 100k,5
EMP1251,Grace,Smith,32,DevOps-Texas,Inactive,25-Dec-24,93901,grace.smith@example.com,3967275783,Good,FALSE,60k to 100k,1
EMP1252,Eva,Brown,40,Admin-Nevada,Inactive,01-Sep-21,81748,eva.brown@example.com,4683414650,Average,TRUE,60k to 100k,5
EMP1253,Charlie,Jones,40,Finance-Florida,Inactive,21-Feb-21,73813,charlie.jones@example.com,1131290147,Average,FALSE,60k to 100k,5
EMP1254,Frank,Smith,35,Finance-New York,Inactive,20-Nov-22,89316,frank.smith@example.com,7068277880,Average,FALSE,60k to 100k,3
EMP1258,Alice,Garcia,25,Finance-Illinois,Inactive,08-May-21,65060,alice.garcia@example.com,5381447442,Excellent,TRUE,60k to 100k,5
EMP1263,Grace,Smith,35,HR-Illinois,Inactive,26-Mar-24,60099,grace.smith@example.com,7654562840,Excellent,TRUE,60k to 100k,2
EMP1288,David,Smith,30,Sales-Nevada,Inactive,20-Aug-24,79939,david.smith@example.com,8105955183,Excellent,TRUE,60k to 100k,2
EMP1290,Grace,Smith,30,Finance-California,Inactive,10-Sep-21,90772,grace.smith@example.com,2408916497,Average,FALSE,60k to 100k,5
EMP1294,Frank,Johnson,40,DevOps-Illinois,Inactive,31-Mar-24,87626,frank.johnson@example.com,6931216375,Good,TRUE,60k to 100k,2
EMP1298,Bob,Jones,32,Finance-Texas,Inactive,27-Sep-20,85927,bob.jones@example.com,4572308480,Good,FALSE,60k to 100k,6
EMP1301,Alice,Smith,25,Finance-Texas,Inactive,17-Apr-22,62599,alice.smith@example.com,1721314518,Average,TRUE,60k to 100k,4
EMP1305,Grace,Jones,30,Admin-Florida,Inactive,13-Nov-20,69295,grace.jones@example.com,6771196420,Excellent,FALSE,60k to 100k,5
EMP1308,Alice,Garcia,30,DevOps-Texas,Inactive,17-Jun-22,66404,alice.garcia@example.com,7883619688,Good,FALSE,60k to 100k,4
EMP1312,Alice,Brown,35,DevOps-Nevada,Inactive,28-May-24,86712,alice.brown@example.com,6501917919,Average,TRUE,60k to 100k,2
EMP1314,David,Williams,35,DevOps-New York,Inactive,28-Apr-20,89367,david.williams@example.com,2728476569,Poor,FALSE,60k to 100k,6
EMP1324,David,Miller,40,Sales-New York,Inactive,01-Feb-23,95823,david.miller@example.com,2156818208,Average,FALSE,60k to 100k,3
EMP1332,Frank,Brown,35,Finance-Texas,Inactive,11-Apr-22,82130,frank.brown@example.com,6927589550,Average,FALSE,60k to 100k,4
EMP1334,Grace,Miller,40,Finance-Illinois,Inactive,24-Apr-20,94572,grace.miller@example.com,2146296135,Good,FALSE,60k to 100k,6
EMP1338,David,Brown,32,Admin-Nevada,Inactive,06-Jun-20,70949,david.brown@example.com,2359096055,Poor,TRUE,60k to 100k,6
EMP1341,Frank,Brown,32,Sales-Illinois,Inactive,03-May-24,72846,frank.brown@example.com,4201654234,Good,TRUE,60k to 100k,2
EMP1353,David,Garcia,40,HR-New York,Inactive,15-Oct-21,70401,david.garcia@example.com,7660538443,Good,TRUE,60k to 100k,4
EMP1357,Grace,Garcia,40,Admin-Nevada,Inactive,10-May-21,67688,grace.garcia@example.com,5826312818,Excellent,TRUE,60k to 100k,5
EMP1362,David,Smith,40,HR-Florida,Inactive,30-Apr-24,97569,david.smith@example.com,7911244210,Average,TRUE,60k to 100k,2
EMP1369,David,Davis,40,Sales-Florida,Inactive,10-Jan-20,99331,david.davis@example.com,8477686341,Excellent,FALSE,60k to 100k,6
EMP1371,Eva,Garcia,40,Sales-Nevada,Inactive,07-May-23,77205,eva.garcia@example.com,6769459195,Good,TRUE,60k to 100k,3
EMP1376,Charlie,Brown,32,Admin-Florida,Inactive,14-Oct-20,63097,charlie.brown@example.com,5381649382,Average,FALSE,60k to 100k,5
EMP1379,Bob,Smith,32,Cloud Tech-New York,Inactive,07-Mar-20,69240,bob.smith@example.com,7295963903,Excellent,FALSE,60k to 100k,6
EMP1380,Charlie,Garcia,40,Sales-Nevada,Inactive,30-Jan-23,85756,charlie.garcia@example.com,907426087,Average,TRUE,60k to 100k,3
EMP1388,Frank,Smith,30,DevOps-Florida,Inactive,18-Oct-20,90420,frank.smith@example.com,7457314414,Average,TRUE,60k to 100k,5
EMP1392,Grace,Garcia,30,Finance-New York,Inactive,03-Jul-21,72601,grace.garcia@example.com,7983631461,Excellent,FALSE,60k to 100k,5
EMP1400,Bob,Garcia,25,HR-California,Inactive,07-Oct-20,76790,bob.garcia@example.com,1347323548,Excellent,TRUE,60k to 100k,6
EMP1407,Bob,Garcia,32,Cloud Tech-California,Inactive,27-Sep-20,77079,bob.garcia@example.com,4589714801,Average,TRUE,60k to 100k,6
EMP1416,Frank,Jones,32,Sales-Nevada,Inactive,07-Dec-20,76031,frank.jones@example.com,2369143074,Good,TRUE,60k to 100k,5
EMP1417,Eva,Johnson,25,Cloud Tech-California,Inactive,11-Jul-21,86670,eva.johnson@example.com,3666144941,Excellent,TRUE,60k to 100k,5
EMP1418,Bob,Garcia,40,Finance-Illinois,Inactive,23-Apr-20,84973,bob.garcia@example.com,9659234267,Poor,TRUE,60k to 100k,6
EMP1433,Bob,Garcia,30,Cloud Tech-New York,Inactive,12-Aug-22,71982,bob.garcia@example.com,9609409704,Average,FALSE,60k to 100k,4
EMP1441,Grace,Garcia,40,Finance-Texas,Inactive,31-Oct-23,79866,grace.garcia@example.com,2517629832,Excellent,TRUE,60k to 100k,2
EMP1447,Eva,Miller,25,Finance-Illinois,Inactive,19-Apr-24,90879,eva.miller@example.com,3098503445,Good,FALSE,60k to 100k,2
EMP1462,Bob,Miller,35,Finance-Texas,Inactive,05-Mar-21,67468,bob.miller@example.com,6974132833,Good,TRUE,60k to 100k,5
EMP1464,Charlie,Brown,40,Finance-Florida,Inactive,23-Jan-23,76274,charlie.brown@example.com,704496409,Average,FALSE,60k to 100k,3
EMP1472,Alice,Williams,30,Admin-Nevada,Inactive,16-Jun-20,83150,alice.williams@example.com,4277070704,Average,FALSE,60k to 100k,6
EMP1473,Grace,Brown,40,Finance-Nevada,Inactive,05-Jul-20,94931,grace.brown@example.com,7836091497,Good,FALSE,60k to 100k,6
EMP1474,Frank,Williams,40,HR-New York,Inactive,01-Apr-20,68431,frank.williams@example.com,5172444722,Good,TRUE,60k to 100k,6
EMP1484,Bob,Jones,25,Sales-Texas,Inactive,11-Nov-24,87494,bob.jones@example.com,7543943534,Average,TRUE,60k to 100k,1
EMP1485,Grace,Miller,35,Finance-Nevada,Inactive,17-Mar-23,92627,grace.miller@example.com,3751376514,Average,FALSE,60k to 100k,3
EMP1490,Bob,Garcia,30,Finance-New York,Inactive,26-Feb-24,83912,bob.garcia@example.com,1206021287,Average,FALSE,60k to 100k,2
EMP1493,Frank,Miller,30,HR-California,Inactive,31-Oct-22,77786,frank.miller@example.com,7647229811,Excellent,FALSE,60k to 100k,3
EMP1499,Eva,Brown,35,Finance-Florida,Inactive,29-Jul-22,67640,eva.brown@example.com,4913421387,Excellent,TRUE,60k to 100k,4
EMP1501,Eva,Jones,35,DevOps-Texas,Inactive,10-May-20,73540,eva.jones@example.com,5349678273,Excellent,TRUE,60k to 100k,6
EMP1518,Bob,Garcia,25,HR-California,Inactive,30-Jan-24,86420,bob.garcia@example.com,5563830007,Good,FALSE,60k to 100k,2
EMP1519,Grace,Johnson,30,HR-Florida,Inactive,16-Mar-24,63190,grace.johnson@example.com,1867024402,Excellent,FALSE,60k to 100k,2
EMP1523,Alice,Davis,25,DevOps-Texas,Inactive,28-Jun-22,76618,alice.davis@example.com,7314976460,Excellent,TRUE,60k to 100k,4
EMP1536,Charlie,Garcia,25,Admin-Texas,Inactive,24-Apr-23,83787,charlie.garcia@example.com,5228705621,Good,TRUE,60k to 100k,3
EMP1544,David,Smith,32,DevOps-Florida,Inactive,31-Jul-24,66450,david.smith@example.com,287675480,Average,TRUE,60k to 100k,2
EMP1557,Eva,Miller,40,Admin-New York,Inactive,18-May-23,99001,eva.miller@example.com,4485157918,Good,TRUE,60k to 100k,3
EMP1560,Frank,Brown,25,HR-Illinois,Inactive,08-Apr-23,89945,frank.brown@example.com,4064242955,Poor,FALSE,60k to 100k,3
EMP1568,Bob,Davis,40,Cloud Tech-Florida,Inactive,13-Feb-23,68497,bob.davis@example.com,2079799666,Average,FALSE,60k to 100k,3
EMP1570,Alice,Miller,32,DevOps-California,Inactive,05-Jun-24,90087,alice.miller@example.com,8166496901,Poor,FALSE,60k to 100k,2
EMP1575,Alice,Miller,35,Finance-Texas,Inactive,09-Jun-21,87817,alice.miller@example.com,7863767315,Poor,FALSE,60k to 100k,5
EMP1576,Frank,Jones,32,Sales-Florida,Inactive,30-Mar-20,70750,frank.jones@example.com,2526546967,Poor,FALSE,60k to 100k,6
EMP1584,Eva,Miller,32,Cloud Tech-California,Inactive,20-Feb-22,77658,eva.miller@example.com,7585126860,Poor,FALSE,60k to 100k,4
EMP1591,Bob,Garcia,30,DevOps-Illinois,Inactive,08-Nov-21,75000,bob.garcia@example.com,155029167,Good,TRUE,60k to 100k,4
EMP1595,Frank,Brown,30,DevOps-Nevada,Inactive,02-Dec-24,83597,frank.brown@example.com,9624406305,Average,FALSE,60k to 100k,1
EMP1600,Grace,Jones,30,Sales-Nevada,Inactive,01-Oct-20,82529,grace.jones@example.com,917851384,Excellent,TRUE,60k to 100k,6
EMP1609,David,Garcia,25,Sales-Nevada,Inactive,09-Mar-21,60517,david.garcia@example.com,1996059328,Good,FALSE,60k to 100k,5
EMP1611,David,Johnson,32,Admin-Nevada,Inactive,15-Feb-20,67057,david.johnson@example.com,7532735240,Average,TRUE,60k to 100k,6
EMP1626,Grace,Jones,32,HR-Illinois,Inactive,25-Oct-23,77822,grace.jones@example.com,9135779082,Average,FALSE,60k to 100k,2
EMP1629,Charlie,Davis,25,Admin-Illinois,Inactive,28-May-24,73691,charlie.davis@example.com,2337209483,Good,TRUE,60k to 100k,2
EMP1654,Frank,Miller,35,Admin-Florida,Inactive,07-Mar-21,79337,frank.miller@example.com,8749511917,Excellent,FALSE,60k to 100k,5
EMP1659,Charlie,Johnson,25,Admin-California,Inactive,14-Sep-24,94090,charlie.johnson@example.com,8739592322,Good,FALSE,60k to 100k,2
EMP1665,Charlie,Jones,35,Admin-California,Inactive,30-Aug-23,70395,charlie.jones@example.com,7955633184,Excellent,FALSE,60k to 100k,3
EMP1678,Frank,Johnson,30,Finance-Illinois,Inactive,19-Mar-22,67493,frank.johnson@example.com,3424579888,Excellent,TRUE,60k to 100k,4
EMP1684,Charlie,Smith,25,Finance-New York,Inactive,10-May-22,71810,charlie.smith@example.com,5608213710,Average,TRUE,60k to 100k,4
EMP1689,David,Johnson,40,Finance-Nevada,Inactive,23-Oct-21,61103,david.johnson@example.com,9634064685,Good,TRUE,60k to 100k,4
EMP1690,Bob,Johnson,35,Finance-Nevada,Inactive,10-Feb-21,75230,bob.johnson@example.com,7752401483,Excellent,TRUE,60k to 100k,5
EMP1702,Grace,Smith,30,Sales-Nevada,Inactive,17-Apr-24,88603,grace.smith@example.com,3599660576,Average,TRUE,60k to 100k,2
EMP1707,Alice,Garcia,35,Sales-Nevada,Inactive,10-Aug-24,75835,alice.garcia@example.com,8354116596,Excellent,TRUE,60k to 100k,2
EMP1727,Eva,Williams,25,Finance-Illinois,Inactive,03-May-24,98851,eva.williams@example.com,6471246334,Excellent,TRUE,60k to 100k,2
EMP1728,Heidi,Jones,32,Admin-Florida,Inactive,28-Aug-23,89993,heidi.jones@example.com,1571840907,Average,TRUE,60k to 100k,3
EMP1729,David,Brown,30,Cloud Tech-California,Inactive,24-Oct-21,97932,david.brown@example.com,512080055,Average,TRUE,60k to 100k,4
EMP1730,Bob,Williams,40,Finance-California,Inactive,25-Jan-21,72452,bob.williams@example.com,4099512396,Poor,TRUE,60k to 100k,5
EMP1737,Eva,Jones,30,DevOps-Illinois,Inactive,18-Apr-20,82547,eva.jones@example.com,9988683451,Excellent,TRUE,60k to 100k,6
EMP1746,David,Williams,32,Admin-Florida,Inactive,24-May-23,73050,david.williams@example.com,4694346065,Good,FALSE,60k to 100k,3
EMP1754,Frank,Johnson,30,Finance-Florida,Inactive,08-Oct-20,61465,frank.johnson@example.com,2573066247,Average,FALSE,60k to 100k,6
EMP1761,Alice,Johnson,30,HR-Florida,Inactive,16-Dec-24,71319,alice.johnson@example.com,7278532425,Poor,FALSE,60k to 100k,1
EMP1764,Charlie,Jones,40,Finance-California,Inactive,21-Feb-20,62522,charlie.jones@example.com,7767555627,Average,TRUE,60k to 100k,6
EMP1765,David,Williams,40,Cloud Tech-California,Inactive,17-Nov-23,95400,david.williams@example.com,3333939577,Poor,TRUE,60k to 100k,2
EMP1767,Grace,Garcia,32,Sales-New York,Inactive,01-Feb-23,76642,grace.garcia@example.com,4960335825,Poor,TRUE,60k to 100k,3
EMP1780,Eva,Smith,40,Sales-California,Inactive,12-Dec-22,90260,eva.smith@example.com,752034475,Average,FALSE,60k to 100k,3
EMP1783,Bob,Brown,30,Sales-Florida,Inactive,03-Apr-20,73365,bob.brown@example.com,4655866524,Poor,FALSE,60k to 100k,6
EMP1786,Alice,Davis,30,Admin-California,Inactive,09-Oct-23,83538,alice.davis@example.com,2931100590,Poor,FALSE,60k to 100k,3
EMP1805,Heidi,Brown,32,HR-California,Inactive,01-Aug-24,63870,heidi.brown@example.com,8455259709,Excellent,FALSE,60k to 100k,2
EMP1808,David,Miller,30,Sales-California,Inactive,13-Mar-22,62835,david.miller@example.com,9337970580,Good,TRUE,60k to 100k,4
EMP1815,Heidi,Jones,25,Sales-Illinois,Inactive,28-Oct-21,88856,heidi.jones@example.com,2768297513,Good,TRUE,60k to 100k,4
EMP1818,Alice,Brown,30,DevOps-New York,Inactive,24-Dec-22,70405,alice.brown@example.com,8065625903,Poor,TRUE,60k to 100k,3
EMP1819,Heidi,Smith,30,Admin-Nevada,Inactive,05-Sep-21,89919,heidi.smith@example.com,5990802710,Excellent,TRUE,60k to 100k,5
EMP1823,Frank,Davis,40,Finance-Florida,Inactive,21-Jan-23,64785,frank.davis@example.com,3080037002,Average,TRUE,60k to 100k,3
EMP1824,Charlie,Garcia,30,Sales-Florida,Inactive,16-Sep-24,79206,charlie.garcia@example.com,3228556607,Good,FALSE,60k to 100k,2
EMP1846,Grace,Johnson,32,DevOps-California,Inactive,07-Jul-21,68696,grace.johnson@example.com,5577820581,Good,FALSE,60k to 100k,5
EMP1854,Charlie,Davis,25,HR-Texas,Inactive,06-Mar-22,73286,charlie.davis@example.com,9456534698,Good,TRUE,60k to 100k,4
EMP1855,Eva,Jones,30,Finance-Texas,Inactive,14-Feb-21,92721,eva.jones@example.com,7990707549,Poor,TRUE,60k to 100k,5
EMP1856,Heidi,Williams,25,Admin-Illinois,Inactive,23-Mar-21,92978,heidi.williams@example.com,4768169956,Excellent,FALSE,60k to 100k,5
EMP1859,Grace,Davis,35,Admin-Nevada,Inactive,12-Mar-22,90225,grace.davis@example.com,4873961028,Excellent,FALSE,60k to 100k,4
EMP1861,David,Smith,25,Finance-Nevada,Inactive,05-Sep-20,89707,david.smith@example.com,8049187273,Good,FALSE,60k to 100k,6
EMP1862,Frank,Johnson,35,DevOps-California,Inactive,23-Apr-20,94259,frank.johnson@example.com,2049561212,Excellent,TRUE,60k to 100k,6
EMP1864,David,Brown,30,Sales-Texas,Inactive,15-Sep-23,63370,david.brown@example.com,3597371121,Excellent,FALSE,60k to 100k,3
EMP1880,Heidi,Jones,32,Cloud Tech-Nevada,Inactive,13-Dec-21,79315,heidi.jones@example.com,9992751757,Poor,TRUE,60k to 100k,4
EMP1884,Frank,Garcia,35,Admin-Florida,Inactive,15-Nov-21,93177,frank.garcia@example.com,5885379820,Average,FALSE,60k to 100k,4
EMP1905,Heidi,Johnson,32,Cloud Tech-California,Inactive,24-Dec-20,95372,heidi.johnson@example.com,8983065030,Excellent,FALSE,60k to 100k,5
EMP1907,David,Williams,30,HR-California,Inactive,28-Oct-22,97616,david.williams@example.com,2426423641,Average,FALSE,60k to 100k,3
EMP1908,Bob,Davis,35,HR-Florida,Inactive,23-Oct-22,86868,bob.davis@example.com,8131909247,Poor,FALSE,60k to 100k,3
EMP1913,Charlie,Johnson,40,HR-Florida,Inactive,19-Feb-24,95128,charlie.johnson@example.com,5947372131,Average,FALSE,60k to 100k,2
EMP1928,Bob,Miller,32,Finance-New York,Inactive,12-Oct-21,92222,bob.miller@example.com,9646300401,Poor,TRUE,60k to 100k,4
EMP1937,Eva,Jones,35,DevOps-Nevada,Inactive,11-Sep-20,95767,eva.jones@example.com,5066626704,Average,TRUE,60k to 100k,6
EMP1939,Heidi,Johnson,25,Sales-Nevada,Inactive,05-Apr-23,83634,heidi.johnson@example.com,6343925294,Average,TRUE,60k to 100k,3
EMP1942,Frank,Garcia,30,Cloud Tech-California,Inactive,09-May-22,94537,frank.garcia@example.com,5591024509,Good,TRUE,60k to 100k,4
